Year	Month	Day	mean	stddev
2013	11	11	297.13165951556846	80.18411386180105
2013	11	12	282.76872077642304	78.83378161879436
2013	11	13	238.77964201976505	76.76083546475076
2013	11	14	238.01035073747028	75.25506448580767
2013	11	15	256.57065995466075	75.34850173313117
2013	11	16	280.0470265850097	76.63032100935882
2013	11	17	298.9336036927572	78.69287068771676
2013	11	18	357.31302929006347	86.41281143266743
2013	11	19	291.35734311198837	79.13530814808716
2013	11	20	243.87653566449563	76.63763182502339
2013	11	21	233.85770770515404	74.94396569010632
2013	11	22	263.608759588661	75.33921317120263
2013	11	23	265.3153334259189	76.30635837015038
2013	11	24	226.00746598842025	73.47701355680115
2013	11	25	206.96860545575788	73.19954612445493
2013	11	26	203.19585831995624	71.98460700005725
2013	11	27	246.1956609334261	73.89648100893353
2013	11	28	222.79244749600534	72.23120604027001
2013	11	29	199.35907241615536	71.4464754736167
2013	11	30	186.62298593556017	69.32993904088765
2013	12	1	189.65831146400672	69.16294014814551
2013	12	2	194.29314655501372	69.67080825425383
2013	12	3	203.653802405224	68.84550004867825
2013	12	4	203.5944202080959	69.57351491749972
2013	12	5	223.45673747023324	69.74005839465744
2013	12	6	274.32422636305205	75.10220181100472
2013	12	7	235.48257258873696	72.7653000953717
2013	12	8	218.20508746778685	72.66279478818821
2013	12	9	213.76785596559978	71.56474197062667
2013	12	10	216.12002958680134	71.58490141986758
2013	12	11	206.4829951250043	71.37658833165985
2013	12	12	197.56973916265548	70.43777128890358
2013	12	13	190.85439807344267	69.79434752179995
2013	12	14	185.23674260072903	68.77116877584757
2013	12	15	183.95690137083687	68.28054569922837
2013	12	16	184.97580098599627	68.12084436091187
2013	12	17	185.9849871280416	67.83983016155013
2013	12	18	185.2567407145989	67.6901067008909
2013	12	19	186.86509869929273	67.08928966267266
2013	12	20	189.6180014028713	66.7871483738187
2013	12	21	192.19148903024984	67.35697901642511
2013	12	22	225.192330139178	72.0025108940946
2013	12	23	194.06988872996305	68.9116489759652
2013	12	24	189.43548598037	68.86571936198393
2013	12	25	173.35309144905727	65.91620834665383
2013	12	26	169.71850384533644	67.4188523615099
2013	12	27	170.35321582351182	67.03418179066055
2013	12	28	169.64423721522587	66.78054756145922
2013	12	29	170.21925238618914	67.80237563894521
2013	12	30	168.38328849003594	65.7383237599118
2013	12	31	160.5546527543819	64.06738477495468
2014	1	1	160.5546527543819	64.06738477495468
2014	1	2	154.48599410989226	63.73985062290367
2014	1	3	153.83628053482968	63.469467952297066
2014	1	4	156.56928984376503	64.27708118525014
2014	1	5	156.35406055057496	63.989427691057074
2014	1	6	157.15698648440377	64.33309135888409
2014	1	7	161.7175970465158	66.04617530972338
